"","Units","scenario","region","sector","year","value"
"6686","1975$/kg","Control","Europe_Non_EU","FiberCrop",2090,0.602048
"6687","1975$/kg","Control","Europe_Non_EU","FiberCrop",2095,0.614484
"6688","1975$/kg","Control","Europe_Non_EU","FiberCrop",2100,0.625327
"6689","1975$/kg","Control","Europe_Non_EU","FodderGrass",1975,0.0349
"6690","1975$/kg","Control","Europe_Non_EU","FodderGrass",1990,0.0349
"6691","1975$/kg","Control","Europe_Non_EU","FodderGrass",2005,0.0349
"6692","1975$/kg","Control","Europe_Non_EU","FodderGrass",2010,0.0349
"6693","1975$/kg","Control","Europe_Non_EU","FodderGrass",2015,0.0349
"6694","1975$/kg","Control","Europe_Non_EU","FodderGrass",2020,0.0358533
"6695","1975$/kg","Control","Europe_Non_EU","FodderGrass",2025,0.037297
"6696","1975$/kg","Control","Europe_Non_EU","FodderGrass",2030,0.0384872
"6697","1975$/kg","Control","Europe_Non_EU","FodderGrass",2035,0.0398437
"6698","1975$/kg","Control","Europe_Non_EU","FodderGrass",2040,0.04215
"6699","1975$/kg","Control","Europe_Non_EU","FodderGrass",2045,0.0447044
"6700","1975$/kg","Control","Europe_Non_EU","FodderGrass",2050,0.0473188
"6701","1975$/kg","Control","Europe_Non_EU","FodderGrass",2055,0.0502542
"6702","1975$/kg","Control","Europe_Non_EU","FodderGrass",2060,0.0535482
"6703","1975$/kg","Control","Europe_Non_EU","FodderGrass",2065,0.0570067
"6704","1975$/kg","Control","Europe_Non_EU","FodderGrass",2070,0.0592246
"6705","1975$/kg","Control","Europe_Non_EU","FodderGrass",2075,0.0615863
"6706","1975$/kg","Control","Europe_Non_EU","FodderGrass",2080,0.0642128
"6707","1975$/kg","Control","Europe_Non_EU","FodderGrass",2085,0.0671215
"6708","1975$/kg","Control","Europe_Non_EU","FodderGrass",2090,0.069406
"6709","1975$/kg","Control","Europe_Non_EU","FodderGrass",2095,0.0706758
"6710","1975$/kg","Control","Europe_Non_EU","FodderGrass",2100,0.0717257
"6711","1975$/kg","Control","Europe_Non_EU","FodderHerb",1975,0.0494
"6712","1975$/kg","Control","Europe_Non_EU","FodderHerb",1990,0.0494
"6713","1975$/kg","Control","Europe_Non_EU","FodderHerb",2005,0.0494
"6714","1975$/kg","Control","Europe_Non_EU","FodderHerb",2010,0.0494
"6715","1975$/kg","Control","Europe_Non_EU","FodderHerb",2015,0.0494
"6716","1975$/kg","Control","Europe_Non_EU","FodderHerb",2020,0.0500946
"6717","1975$/kg","Control","Europe_Non_EU","FodderHerb",2025,0.0509762
"6718","1975$/kg","Control","Europe_Non_EU","FodderHerb",2030,0.0514874
"6719","1975$/kg","Control","Europe_Non_EU","FodderHerb",2035,0.052296
"6720","1975$/kg","Control","Europe_Non_EU","FodderHerb",2040,0.0538182
"6721","1975$/kg","Control","Europe_Non_EU","FodderHerb",2045,0.0553414
"6722","1975$/kg","Control","Europe_Non_EU","FodderHerb",2050,0.0568717
"6723","1975$/kg","Control","Europe_Non_EU","FodderHerb",2055,0.0589243
"6724","1975$/kg","Control","Europe_Non_EU","FodderHerb",2060,0.0611741
"6725","1975$/kg","Control","Europe_Non_EU","FodderHerb",2065,0.0635819
"6726","1975$/kg","Control","Europe_Non_EU","FodderHerb",2070,0.0653071
"6727","1975$/kg","Control","Europe_Non_EU","FodderHerb",2075,0.0671009
"6728","1975$/kg","Control","Europe_Non_EU","FodderHerb",2080,0.0690707
"6729","1975$/kg","Control","Europe_Non_EU","FodderHerb",2085,0.0712265
"6730","1975$/kg","Control","Europe_Non_EU","FodderHerb",2090,0.0729242
"6731","1975$/kg","Control","Europe_Non_EU","FodderHerb",2095,0.073894
"6732","1975$/kg","Control","Europe_Non_EU","FodderHerb",2100,0.0745221
"6733","1975$/kg","Control","Europe_Non_EU","Fruits",1975,0.1223
"6734","1975$/kg","Control","Europe_Non_EU","Fruits",1990,0.1223
"6735","1975$/kg","Control","Europe_Non_EU","Fruits",2005,0.1223
"6736","1975$/kg","Control","Europe_Non_EU","Fruits",2010,0.1223
"6737","1975$/kg","Control","Europe_Non_EU","Fruits",2015,0.1223
"6738","1975$/kg","Control","Europe_Non_EU","Fruits",2020,0.122649
"6739","1975$/kg","Control","Europe_Non_EU","Fruits",2025,0.123249
"6740","1975$/kg","Control","Europe_Non_EU","Fruits",2030,0.123633
"6741","1975$/kg","Control","Europe_Non_EU","Fruits",2035,0.12409
"6742","1975$/kg","Control","Europe_Non_EU","Fruits",2040,0.125162
"6743","1975$/kg","Control","Europe_Non_EU","Fruits",2045,0.126247
"6744","1975$/kg","Control","Europe_Non_EU","Fruits",2050,0.127341
"6745","1975$/kg","Control","Europe_Non_EU","Fruits",2055,0.128669
"6746","1975$/kg","Control","Europe_Non_EU","Fruits",2060,0.130136
"6747","1975$/kg","Control","Europe_Non_EU","Fruits",2065,0.131682
"6748","1975$/kg","Control","Europe_Non_EU","Fruits",2070,0.132585
"6749","1975$/kg","Control","Europe_Non_EU","Fruits",2075,0.133499
"6750","1975$/kg","Control","Europe_Non_EU","Fruits",2080,0.134493
"6751","1975$/kg","Control","Europe_Non_EU","Fruits",2085,0.135567
"6752","1975$/kg","Control","Europe_Non_EU","Fruits",2090,0.136325
"6753","1975$/kg","Control","Europe_Non_EU","Fruits",2095,0.136635
"6754","1975$/kg","Control","Europe_Non_EU","Fruits",2100,0.136887
"6755","1975$/kg","Control","Europe_Non_EU","Legumes",1975,0.3054
"6756","1975$/kg","Control","Europe_Non_EU","Legumes",1990,0.3054
"6757","1975$/kg","Control","Europe_Non_EU","Legumes",2005,0.3054
"6758","1975$/kg","Control","Europe_Non_EU","Legumes",2010,0.3054
"6759","1975$/kg","Control","Europe_Non_EU","Legumes",2015,0.3054
"6760","1975$/kg","Control","Europe_Non_EU","Legumes",2020,0.309997
"6761","1975$/kg","Control","Europe_Non_EU","Legumes",2025,0.316482
"6762","1975$/kg","Control","Europe_Non_EU","Legumes",2030,0.319846
"6763","1975$/kg","Control","Europe_Non_EU","Legumes",2035,0.325953
"6764","1975$/kg","Control","Europe_Non_EU","Legumes",2040,0.350677
"6765","1975$/kg","Control","Europe_Non_EU","Legumes",2045,0.373072
"6766","1975$/kg","Control","Europe_Non_EU","Legumes",2050,0.395019
"6767","1975$/kg","Control","Europe_Non_EU","Legumes",2055,0.42678
"6768","1975$/kg","Control","Europe_Non_EU","Legumes",2060,0.461367
"6769","1975$/kg","Control","Europe_Non_EU","Legumes",2065,0.497259
"6770","1975$/kg","Control","Europe_Non_EU","Legumes",2070,0.518154
"6771","1975$/kg","Control","Europe_Non_EU","Legumes",2075,0.540204
"6772","1975$/kg","Control","Europe_Non_EU","Legumes",2080,0.564596
"6773","1975$/kg","Control","Europe_Non_EU","Legumes",2085,0.591541
