 Year  Month      TREFHT (K)     PRECC (m/s)
 2033      7 +2.90020813e+02 +1.64334502e-08
 2033      8 +2.90004456e+02 +1.63283662e-08
 2033      9 +2.89379974e+02 +1.51152069e-08
 2033     10 +2.88285980e+02 +1.53899471e-08
 2033     11 +2.87278625e+02 +1.53580348e-08
 2033     12 +2.86523438e+02 +1.53542228e-08
 2034      1 +2.86255890e+02 +1.57421347e-08
 2034      2 +2.86333649e+02 +1.58274549e-08
 2034      3 +2.86766907e+02 +1.57561448e-08
 2034      4 +2.87736908e+02 +1.55424793e-08
 2034      5 +2.88856628e+02 +1.62075491e-08
 2034      6 +2.89602905e+02 +1.65860143e-08
 2034      7 +2.89894684e+02 +1.70290573e-08
 2034      8 +2.89755920e+02 +1.59838507e-08
 2034      9 +2.89280579e+02 +1.53319846e-08
 2034     10 +2.88143738e+02 +1.54469362e-08
 2034     11 +2.87263641e+02 +1.46360284e-08
 2034     12 +2.86093811e+02 +1.51802269e-08
 2035      1 +2.86119965e+02 +1.51617101e-08
 2035      2 +2.86371948e+02 +1.51978785e-08
 2035      3 +2.86733795e+02 +1.53303574e-08
 2035      4 +2.87804199e+02 +1.54910698e-08
 2035      5 +2.88781403e+02 +1.57307287e-08
 2035      6 +2.89464020e+02 +1.64283520e-08
 2035      7 +2.89719940e+02 +1.64560934e-08
 2035      8 +2.89737427e+02 +1.65231704e-08
 2035      9 +2.89141357e+02 +1.55410955e-08
 2035     10 +2.88238159e+02 +1.49476982e-08
 2035     11 +2.87167816e+02 +1.48591868e-08
 2035     12 +2.86388367e+02 +1.49805750e-08
 2036      1 +2.86215179e+02 +1.55298263e-08
 2036      2 +2.86313385e+02 +1.54941038e-08
 2036      3 +2.86908234e+02 +1.56145443e-08
 2036      4 +2.87892090e+02 +1.56985021e-08
 2036      5 +2.88949158e+02 +1.63667782e-08
 2036      6 +2.89645416e+02 +1.69144379e-08
 2036      7 +2.90120819e+02 +1.67752354e-08
 2036      8 +2.89888245e+02 +1.59409055e-08
 2036      9 +2.89241455e+02 +1.57858011e-08
 2036     10 +2.88265656e+02 +1.50577986e-08
 2036     11 +2.87111542e+02 +1.58058473e-08
 2036     12 +2.86300323e+02 +1.56362230e-08
 2037      1 +2.86349670e+02 +1.56753845e-08
